,fc
SDHA,0.123309350235512
SDHAF1,0.616581922307917
SDHAF2,0.1508625354213
SDHAF3,0.306141342576729
SDHAF4,0.374060913552667
SDHAP1,0.267759030869575
SDHAP3,0.175680386190714
SDHB,-0.234966473618623
SDHC,0.132275780473908
SDHCP3,-1.17139001439813
SDHCP4,1.64514104247363
SDHD,-0.417854011318561
SDHDP6,-0.13102324842377
SDK1,-0.893454404803863
SDK2,-1.6748820034062
SDR16C5,-0.125587728363808
SDR39U1,-0.149775864388021
SDR42E1,-1.33426074181736
SDSL,-0.334593869122508
SEC11A,-0.0656574538292457
SEC11B,-1.72738243782593
SEC11C,0.183751231325805
SEC13,-0.552139191904094
SEC13P1,-3.49840145790808
SEC14L1,-0.807229016681495
SEC14L1P1,0.528799820287823
SEC14L2,0.438597403099338
SEC14L5,-0.447188701948295
SEC16A,-0.253642839068012
SEC16B,1.06375975932616
SEC1P,0.365807112205078
SEC22A,0.117968661201137
SEC22B,-0.263357093450893
SEC22B2P,1.08770510041807
SEC22B3P,2.05080285657534
SEC22B4P,-0.982702660308811
SEC22C,-0.0589452058162254
SEC23A,0.00903443472062754
SEC23B,0.0233594047181407
SEC23IP,0.28518241995822
SEC24A,-0.187957390980356
SEC24B,0.0695475813796428
SEC24B-AS1,-1.05400215910111
SEC24C,-0.381930097593135
SEC24D,0.00385268656862759
SEC31A,-0.0881400825406652
SEC31B,-1.34307172777538
SEC61A1,-0.0385060405575306
SEC61A2,0.168330747112805
SEC61B,-0.191416447001027
SEC61G,0.184588674727645
SEC62,0.0920807940408369
SEC63,-0.114577235964261
SEC63P1,-0.499239291577054
SECISBP2,-0.132429947960094
SECISBP2L,0.242846852809297
SECTM1,-1.16448607862105
SEH1L,-0.145915173996261
SEL1L,0.0173037432593255
SEL1L3,-0.0165382607980303
SELENBP1,-0.382423863387017
SELENOF,0.0118489071791278
SELENOH,0.330135464690437
SELENOI,-0.0295933673630076
SELENOK,0.043000592570192
SELENOKP1,2.59427996977847
SELENOM,-0.688774935991117
SELENON,-0.0340555926427962
SELENOO,-1.04799820062435
SELENOP,-0.573588793601285
SELENOS,0.180923034511866
SELENOT,-0.0455533347784326
SELENOTP1,-0.0841602949642582
SELENOW,-0.0668103895817113
SEM1,0.0950720459459233
SEMA3A,-0.152811515018824
SEMA3B,0.0559035495818255
SEMA3C,-0.00303507442563828
SEMA3E,0.15997125114417
SEMA3F,-0.75484181766943
SEMA3G,-8.07381224964217
SEMA4A,-6.94539424475138
SEMA4B,2.06378724808948
SEMA4C,0.237267097591611
SEMA4D,-0.0327337088225872
SEMA4F,-0.522274665373174
SEMA4G,-0.325350201214444
SEMA6C,-2.07649505995524
SEMA7A,0.466364477538566
SENP1,-0.901962761660713
SENP2,0.284437150415691
SENP3,0.115965448329003
SENP5,-0.58965047204687
SENP6,0.531829952278544
SENP7,-1.19205469983406
SEPHS1,-0.0665353284854327
SEPHS1P4,-0.342087216873849
SEPHS1P6,0.204186058551478
SEPHS2,-0.138098073160042
SEPSECS,0.922625281989576
SEPSECS-AS1,0.747725315597114
SEPTIN1,0.195455596205426
SEPTIN10,0.0716482018766303
SEPTIN10P1,0.594049931869532
SEPTIN11,-0.12775864343349
SEPTIN14P12,-0.222972329843172
SEPTIN14P17,-0.830994178053431
SEPTIN14P19,-0.809791010708973
SEPTIN14P2,1.02681560450866
SEPTIN14P3,-1.00537181385749
SEPTIN14P4,-0.787643363136081
SEPTIN14P8,-2.30386273650495
SEPTIN2,0.00264897081908038
SEPTIN3,0.25762358678299
SEPTIN4,-0.457501690743379
SEPTIN5,0.132812067638168
SEPTIN6,0.101389548285704
SEPTIN7,0.453463867037778
SEPTIN7P2,0.756892268866924
SEPTIN7P6,-4.13490522941904
SEPTIN7P7,2.17279621385809
SEPTIN8,-0.0870637207063128
SEPTIN9,-0.278192856754977
SERAC1,-1.326004159481
SERBP1,-0.256978156580686
SERBP1P1,-1.51727539272602
SERBP1P5,0.336306036460725
SERF1A,0.130900506134728
SERF1B,0.105620388221964
SERF2,0.208937871379341
SERGEF,0.318419451925128
SERHL,0.0523697332963859
SERHL2,0.642784719695315
SERINC1,-0.368913428044554
SERINC2,-0.360779961063501
SERINC3,0.0933766734293236
SERINC5,-1.30379882097811
SERP1,0.071674728826042
SERPINA1,0.0923734877224323
SERPINA3,-0.28213091641395
SERPINB1,0.335481826024128
SERPINB5,0.519165413494241
SERPINB6,-0.914986555976731
SERPINB8,-0.793179124100273
SERPINB9,0.907296521918205
SERPINB9P1,2.07336936254138
SERPINE2,0.100735600279982
SERPINE3,-0.62370876970149
SERPINF1,-0.801064488161683
SERPING1,0.0156857438775324
SERPINH1,-0.499388678561275
SERPINH1P1,-1.40813008153004
SERPINI1,1.07134730536571
SERTAD1,-0.403019202954839
SERTAD2,-0.146225608442013
SERTAD3,-0.239351543022246
SERTAD4,1.69343447160579
SERTAD4-AS1,0.409174782488065
SESN1,-2.24813411552298
SESN2,0.632144908710698
SESN3,-0.871468968962891
SESTD1,-0.456238554141765
SET,-0.408794775250981
SETD1A,-0.30914691774154
SETD1B,-0.405486527898991
SETD2,-0.0258879764032285
SETD3,0.912045082892792
SETD4,-0.529439311397561
SETD5,0.686485098905683
SETD6,-0.182765151303268
SETD7,1.44587821085822
SETD9,-0.438011710197012
SETDB1,-0.151794886543986
SETDB2,0.312694871472247
SETMAR,-0.383029117753861
SETP14,0.813686862332615
SETP20,-1.1798120310667
SETP21,0.898404468106305
SETP7,-0.876534884374487
SETP8,-0.499506914559261
SETSIP,0.387963773048132
SETX,0.157299699620693
SEZ6L2,-0.118741428996273
SF1,-0.0703482044131877
SF3A1,0.0242099627893135
SF3A2,-0.0469868223729921
SF3A3,-0.513006102885321
SF3A3P1,0.260620525086262
SF3B1,0.186101255676508
SF3B2,-1.25968244807739
SF3B3,0.148417242095287
SF3B4,-0.066081069262611
SF3B5,0.0772897661294629
SF3B6,-0.449783016014628
SFI1,0.125467109183927
SFMBT1,-0.441615794345465
SFMBT2,-0.28611276694998
SFN,-0.33044675578132
SFPQ,-0.184984974745974
SFR1,0.371103234909138
SFRP1,-0.103505356614513
SFRP4,0.47510017072514
SFSWAP,-0.13121312697827
SFT2D1,-0.146887172106256
SFT2D2,-0.131663782636448
SFTA1P,1.84963046152889
SFTA3,-1.05637176299173
SFTPB,-0.435156306929462
SFTPD,-0.0765619048826541
SFXN1,0.367062196864251
SFXN2,1.28430506243906
SFXN3,0.779086516727889
SFXN4,-0.108170322927902
SFXN5,-0.778852760307553
SGCB,-0.513186347622677
SGCE,0.161909565585678
SGF29,-0.362934996189642
SGK1,1.0370163229823
SGK2,-1.71211074923249
SGK3,-0.468207310200039
SGMS1,-0.122526663036991
SGMS1-AS1,-6.84190184511953
SGMS2,-0.133965001451964
SGO1,-0.160096993841137
SGO1-AS1,-3.50897437227843
SGO2,0.108000794895113
SGPL1,-0.0417385501201284
SGPP1,0.428437880064972
SGPP2,-0.350724817075068
SGSH,0.0786233791198836
SGSM1,0.465430261175596
SGSM2,0.516013872504659
SGSM3,-1.18139859281565
SGTA,-0.325778299866431
SGTB,0.0304537546339989
SH2B1,1.19872352780123
SH2B2,-0.325779340376252
SH2B3,0.0345847228805898
SH2D2A,2.09826363076641
SH2D3A,-0.335227879983674
SH2D3C,-1.78767042431361
SH2D4A,-0.427519527738646
SH2D5,0.286396830906527
SH2D7,-2.53365971872196
SH3BGR,1.13327952891784
SH3BGRL,0.766714112284906
SH3BGRL2,-1.27618159379959
SH3BGRL3,-0.649598835774993
SH3BP1,0.761854678443799
SH3BP2,-0.628239018310927
SH3BP4,0.58861343258041
SH3BP5,-0.428567074867796
SH3BP5-AS1,0.767691933585047
SH3BP5L,0.347393707039575
SH3D19,0.808182498367673
SH3D21,-1.17483069725041
SH3GL1,-0.00612594570486019
SH3GL1P1,-1.18272800660877
SH3GL1P2,-1.83738793734642
SH3GL2,-0.157861428977544
SH3GL3,0.311550576459407
SH3GLB1,0.221148654127618
SH3GLB2,0.333969801580653
SH3KBP1,-0.25558728725513
SH3PXD2A,0.547667827929153
SH3PXD2B,-0.0845444046924581
SH3RF1,0.261863950030952
SH3RF2,0.169985682525703
SH3TC1,-0.551143917379541
SH3TC2,1.00105549401973
SH3YL1,0.109014424529273
SHANK2,-0.1782234513186
SHANK3,-0.426942238335331
SHARPIN,0.10999077948349
SHB,0.506070742697247
SHBG,0.196436756095653
SHC1,0.425811320496952
SHC1P2,0.495343632402491
SHC2,-1.69700953857393
SHC4,9.03285264768693
SHCBP1,0.0722113336498285
SHCBP1L,-0.532956469434897
SHF,-0.0982224100840375
SHFL,-0.427666408878641
SHISA4,-1.39850114601208
SHISA5,0.0859018139460501
SHISA7,-1.09765098535187
SHISAL1,0.878175219593493
SHKBP1,-0.325999897313755
SHLD1,-0.110398584022852
SHLD2,0.428957823081995
SHLD2P1,0.103897244053752
SHLD2P3,-0.420436849038154
SHLD3,0.115690220243653
SHMT1,0.359671015844867
SHMT1P1,1.38237193729409
SHMT2,0.087655275393742
SHOC1,0.66844890897928
SHOC2,0.340177362958283
SHOX2,0.0567172733733931
SHPK,-0.353589098157299
SHPRH,-0.695034567889436
SHQ1,0.321922752369323
SHROOM1,-0.411426350120269
SHROOM2,0.516689246553501
SHROOM3,0.4085427332301
SHTN1,-0.415074717495593
SIAE,0.390368511929025
SIAH1,0.372108921953507
SIAH2,1.20714507681088
SIDT2,-0.699481416056611
SIGIRR,-0.164747681419386
SIGLEC1,1.58913571150675
SIGMAR1,-0.213134376990119
SIK1,0.340473813806113
SIK1B,0.367520074633748
SIK2,-0.223383620443326
SIK3,-0.175111503994234
SIKE1,-0.383163806818697
SIL1,0.389945184037138
SILC1,-3.34350465259216
SIM2,0.0647344437847324
SIMC1,0.228749449935286
SIN3A,-0.135506474873365
SIN3B,0.167224578637914
SINHCAF,-0.10785658443573
SINHCAFP1,0.546866648309129
SINHCAFP2,-0.180240493297009
SIPA1,-0.237625654055606
SIPA1L1,0.427832985690022
SIPA1L2,1.06090749263043
SIPA1L3,-0.71343178003918
SIRPA,0.832348589776769
SIRPAP1,-0.311313909502331
SIRPB1,-1.45261113681614
SIRT1,0.202978344511822
SIRT2,0.0398090333516735
SIRT3,0.140493802709883
SIRT4,-1.82661143493111
SIRT5,1.06367145448601
SIRT6,0.282437636629955
SIRT7,0.211989392024874
SIVA1,0.00162944738431231
SIX1,0.253298039027482
SIX2,-0.481354297448379
SIX3,-0.247001740682468
SIX3-AS1,-1.45275222657238
SIX4,0.481074912425295
SIX5,0.171210445887858
SKA1,-0.106193002920702
SKA2,0.43069014512348
SKA2P1,1.27780247236601
SKA3,0.0371275328140371
SKAP1,0.464192538888054
SKAP2,0.334857465881087
SKI,0.457504449784715
SKIDA1,-5.24912002442108
SKIL,-0.211438621208038
SKIV2L,-0.0295009386301269
SKP1,0.466979511013205
SKP1P1,-0.33857138700723
SKP2,-4.52656030224674E-4
SLAIN1,-0.372677142432497
SLAIN2,-0.221274812391454
SLAMF7,1.62918642472811
SLAMF8,1.17935960904349
SLBP,0.334679791157186
SLC10A3,-0.62040410262208
SLC10A4,-0.565115018509175
SLC10A7,-0.562362670105356
SLC11A2,0.791563891344947
SLC12A2,-1.05011535996081
SLC12A4,0.522390057860069
SLC12A5,-0.378834951433811
SLC12A5-AS1,-1.5383757867992
SLC12A6,-0.283460525980332
SLC12A7,0.541631490108477
SLC12A8,-0.803831306228993
SLC12A9,-1.34000384147501
SLC13A5,1.50458561339648
SLC15A3,0.448505088133522
SLC15A4,-0.0437697691665016
SLC16A1,0.203250548699667
SLC16A1-AS1,0.539870255873315
SLC16A10,-2.10263038964397
SLC16A11,-8.06503112019614
SLC16A13,-0.223021887209847
SLC16A2,-1.38506299119745
SLC16A3,1.03278755994165
SLC16A5,-0.828700949755772
SLC16A9,0.311369119187406
SLC17A5,-0.304245525851302
SLC17A7,-1.05886058487613
SLC17A8,1.00053955329164
SLC18A2,0.960124983877195
SLC18B1,0.0776522260001132
SLC19A1,0.0294611347324354
SLC19A2,-1.12110358322253
SLC19A3,0.0982902357355943
SLC1A1,-1.3002950537773
SLC1A3,-2.60751600400254
SLC1A4,0.654663764774905
SLC1A5,-0.88799403151594
SLC20A1,0.466962670717847
SLC20A2,-0.228660525064045
SLC22A1,-0.134621442381696
SLC22A15,0.41434187421062
SLC22A17,-1.29049237402354
SLC22A18,-0.289384129403315
SLC22A18AS,1.50509073297992
SLC22A20P,1.26574348335633
SLC22A23,0.513280224816986
SLC22A3,-0.664259380626938
SLC22A31,-0.896960732700989
SLC22A4,0.290299132607325
SLC22A5,0.0229908563640818
SLC23A1,-1.6669998230262
SLC23A2,0.0110351349774293
SLC24A1,0.762832022280488
SLC25A1,0.452076053072758
SLC25A10,0.741742635409338
SLC25A11,0.575032397923281
SLC25A12,0.00535739004653345
SLC25A13,-0.663632639638814
SLC25A14,0.515756854176981
SLC25A15,-0.632841631616464
SLC25A16,-0.0450762559987078
SLC25A17,0.132281441683676
SLC25A18,-0.664480222136933
SLC25A19,-0.00506345840179088
SLC25A20,-0.34965802116196
SLC25A21,0.0191358502017503
SLC25A21-AS1,0.699066690224649
SLC25A22,-0.0204508335036334
SLC25A23,-0.615989741716427
SLC25A24,-0.764549406795493
SLC25A25,0.192191674577679
SLC25A25-AS1,-0.0239923338838311
SLC25A26,-0.150645089427875
SLC25A28,-0.461191930285705
SLC25A29,-0.880126520187242
SLC25A3,0.149399877085098
SLC25A30,-0.252061331162736
SLC25A32,1.50014997756022
SLC25A33,0.167593700538176
SLC25A35,-0.0466353384817176
SLC25A36,-0.272489503602241
SLC25A37,0.342735114113
SLC25A38,0.207172888158583
SLC25A39,-0.692950253786967
SLC25A3P2,-3.37772153234729
SLC25A4,0.757372620973346
SLC25A40,-0.299794893893597
SLC25A41,-0.732167815335356
SLC25A42,-0.902960749721666
SLC25A43,-0.0157957206231403
SLC25A44,0.615125361177891
SLC25A45,-1.05151814565295
SLC25A46,0.668153689860667
SLC25A47,1.2482165305917
SLC25A48,-1.50263984363223
SLC25A5,-0.194958617595839
SLC25A5-AS1,0.078158468140591
SLC25A51,-0.0825330526900518
SLC25A52,-0.00483957058006361
SLC25A53,0.039624703616159
SLC25A5P2,1.1623025468783
SLC25A5P6,-0.861465949283488
SLC25A6,0.271871074696852
SLC25A6P2,-0.861465949283488
SLC26A1,-3.08220737138301
SLC26A11,-0.762344414563755
SLC26A2,-0.0226436687792221
SLC26A6,1.25431738592349
SLC27A1,-0.866777123487564
SLC27A2,-0.0364342639696411
SLC27A3,1.73350004237016
SLC27A4,-0.266790315627678
SLC27A5,1.1268217190371
SLC29A1,0.108631191339051
SLC29A2,-0.649828439031274
SLC29A3,-1.33534187520829
SLC29A4,-1.35108329073541
SLC2A1,0.716631173049252
SLC2A1-AS1,-0.36761361339807
SLC2A10,-1.10220790773857
SLC2A11,0.0494867008567886
SLC2A12,-4.11540405751687
SLC2A13,-0.834405715546074
SLC2A14,-2.39302666067251
SLC2A3,0.285353910327721
SLC2A3P1,-2.26279552480458
SLC2A3P2,-2.53700709868677
SLC2A4,-2.53204270354987
SLC2A4RG,-0.337093216753757
SLC2A6,-0.683925114027009
SLC2A8,-1.11252377514747
SLC2A9,-0.948873111411406
SLC30A1,-0.252930200933696
SLC30A3,-0.996468839867445
SLC30A4,-0.477660921207852
SLC30A5,0.158732524897674
SLC30A6,0.0231428834413775
SLC30A7,0.373325882983854
SLC30A9,-0.590627200385176
SLC31A1,-0.459798704604799
SLC31A2,-6.50894676620051
SLC33A1,-0.739352312903107
SLC34A2,-0.610865227219721
SLC35A1,-0.526969687348308
SLC35A2,0.259536454125446
SLC35A3,-0.188667133407186
SLC35A4,0.293590213522775
SLC35A5,-0.50341238359637
SLC35B1,-0.264883298977609
SLC35B2,-0.560064219371414
SLC35B3,0.579623444037552
SLC35B4,-0.12138711853781
SLC35C1,0.398022542098309
SLC35C2,-0.180722343287517
SLC35D1,-0.202509098276937
SLC35D2,-0.635305110959035
SLC35E1,-0.263950113381485
SLC35E1P1,-1.46209304811623
SLC35E2A,0.409936523595875
SLC35E2B,-0.218985279086524
SLC35E3,-0.0558042428738772
SLC35E4,-0.35244495275951
SLC35F2,-0.0297782270948963
SLC35F3,-0.519983103514064
SLC35F5,-0.743109376686217
SLC35F6,0.581757075290665
SLC35G1,0.189794655667171
SLC35G2,0.410560194155041
SLC35G5,0.446502439025383
SLC36A1,-0.823944254404745
SLC36A4,-0.170192743293008
SLC37A1,-0.0777046167102695
SLC37A2,2.12470324926553
SLC37A3,0.229404530439306
SLC37A4,-0.650318076199749
SLC38A1,0.00575266843191246
SLC38A10,-0.0333919649491918
SLC38A2,-0.462702381527877
SLC38A3,-0.713873475940181
SLC38A6,0.254824139848938
SLC38A7,0.00200051063442412
SLC38A9,-0.794743490602686
SLC39A1,-0.25372484952588
SLC39A10,-1.07803552533954
SLC39A11,-0.540288691883922
SLC39A13,-0.536889861795023
SLC39A14,-0.529194607757213
SLC39A3,-0.407138131588827
SLC39A4,-0.390325691464859
SLC39A6,1.04396457345943
SLC39A7,-0.638965047064053
SLC39A8,0.187465653029673
SLC39A9,-0.391210069498203
SLC3A2,-0.239119605020252
SLC41A1,-0.326195248648109
SLC41A2,-0.0541166971376834
SLC41A3,-0.162851579174128
SLC43A1,-0.510548477023541
SLC43A2,-0.723843891624898
SLC43A3,-1.09464852964186
SLC44A1,0.273848695063256
SLC44A2,-0.564167970823873
SLC44A3,-0.692771775598678
SLC44A3-AS1,-1.34421132508339
SLC45A1,-0.735226342444207
SLC45A3,-0.761966999517437
SLC45A4,-0.800429271498209
SLC46A1,-0.764906622476066
SLC46A3,0.128008776223964
SLC47A1,-0.816894438616315
SLC48A1,0.382086851277104
SLC49A3,-1.04116455490837
SLC49A4,-0.406479002094195
SLC4A11,-0.980813239821466
SLC4A1AP,0.5811604030392
SLC4A1APP1,0.596349439218288
SLC4A2,0.165419061373138
SLC4A3,-0.145408985403516
SLC4A4,0.657872591792093
SLC4A7,-0.709853120655624
SLC4A8,-1.07101791555288
SLC50A1,0.163860911369173
SLC51A,-2.53921077909602
SLC51B,-0.450042787967658
SLC52A2,0.0545468367056102
SLC52A3,-0.0450804330414823
SLC5A10,-0.276599785792472
SLC5A3,-2.28280312118646
SLC5A4-AS1,0.161406520813153
SLC5A6,-0.10639131765326
SLC66A1,0.443334133847826
SLC66A1L,0.242486728646659
SLC66A2,-0.334861849705198
SLC66A3,-0.781740133735201
SLC6A11,-0.595804850383419
SLC6A12,-2.46732854329963
SLC6A17,0.0153545344367875
SLC6A3,-1.84440006621887
SLC6A6,0.0680965652012634
SLC6A8,-0.347978264767109
SLC6A9,0.0219673689985479
SLC7A1,-0.629613956493962
SLC7A11,-0.932609853054216
SLC7A2,-2.45970997435113
SLC7A5,0.0644876791861193
SLC7A5P1,-1.88553115634901
SLC7A5P2,-4.12030011496981
SLC7A6,-0.0167655129753237
SLC7A6OS,-1.56575261373514
SLC8A1,1.60103673171205
SLC8A2,-2.14377075472235
SLC8B1,-0.238164033760588
SLC9A1,-0.246633321742397
SLC9A2,-0.215926924630634
SLC9A3-AS1,-1.32241151954297
SLC9A3R1,0.676800615325899
SLC9A3R2,0.226397520984152
SLC9A5,-7.2125006394764E-4
SLC9A6,-0.154698410319606
SLC9A7,0.326274662868528
SLC9A7P1,1.21628505683421
SLC9A8,0.606790791034955
SLC9A9,-0.233113482090047
SLC9B2,-0.221313549012416
SLCO1B3,0.197810150918102
SLCO2A1,-0.133637393354515
SLCO2B1,0.265135708194285
SLCO4A1,-0.616416841345259
SLCO5A1,0.633323502465678
SLF1,0.293873467446378
SLF2,0.31554787111744
SLFN11,-0.63165901889175
SLFN12,-0.772329441369805
SLFN12L,-5.823634556641
SLFN13,1.14538987944798
SLFN5,-0.576897841968189
SLFNL1-AS1,-1.57005527195758
SLIRP,-0.0873597517433921
SLIT1,1.42105514547869
SLK,-0.393762327417332
SLMAP,-0.0465740261905184
SLPI,0.0756366760438886
SLTM,-0.546924865693106
SLU7,-0.679677233911902
SLX1A,-0.417423283052393
SLX1A-SULT1A3,-0.718232928486593
SLX1B,-0.471327812103885
SLX1B-SULT1A4,-0.826024919057921
SLX4,0.37815947737483
SLX4IP,1.45362929154126
SMAD1,0.240805569524702
SMAD2,-0.165075008829614
SMAD3,0.252190330986825
SMAD4,0.53484732588618
SMAD5,0.401525588880815
SMAD6,-1.27790370218177
SMAD7,-0.93684239258999
SMAD9,0.307211477303302
SMAGP,-0.585615174945015
SMAP1,0.218526898170557
SMAP2,-0.00367671983958621
SMARCA1,-0.191945299111819
SMARCA2,0.0217685377767506
SMARCA4,-0.285331305691987
SMARCA5,-0.167350723306046
SMARCAD1,0.0753356276796544
SMARCAL1,0.035237054536888
SMARCB1,-0.0529063362910671
SMARCC1,-0.0186490920142567
SMARCC2,0.207463828925814
SMARCD1,-0.00489929275946202
SMARCD2,0.177401953492625
SMARCD3,-0.948845850958099
SMARCE1,-0.825005733444312
SMARCE1P5,-1.25229666833992
SMC1A,0.0677850025423451
SMC2,0.644659729857589
SMC2-AS1,1.16190693234346
SMC3,-0.247046520337776
SMC3P1,0.456044620082055
SMC4,-0.0801932794084018
SMC5,-0.612103293718126
SMC6,-0.402694779003498
SMCHD1,-0.161689421343797
SMCO1,-4.44234837272168
SMCO4,-0.297685858581191
SMCR8,0.869784084680142
SMDT1,0.409801720712423
SMG1,-0.458324736975107
SMG1P1,-0.202863846789736
SMG1P2,0.282280396218078
SMG1P3,0.128619327562941
SMG1P4,0.76969145901626
SMG1P5,0.399718958625685
SMG1P6,0.243363902787936
SMG1P7,-0.147165434681531
SMG5,0.160848067127562
SMG6,-0.350163216180306
SMG7,-0.351978601423844
SMG7-AS1,0.621726345741392
SMG8,0.78028918727874
SMG9,0.0612361981250225
SMIM1,-0.986891828424635
SMIM10L1,-0.192650302122225
SMIM10L2A,0.305169958372988
SMIM10L2B,2.84529525571609
SMIM11A,0.116589986797076
SMIM11B,0.110294057143202
SMIM12,0.244243620837622
SMIM13,-0.972745928758478
SMIM14,-0.30694781321873
SMIM15,0.928485785193706
SMIM19,-0.0621191838839946
SMIM2-AS1,0.86183388849451
SMIM20,-0.0406378662842168
SMIM22,1.7524260513213
SMIM24,0.228603735477079
SMIM26,-0.0980070019325625
SMIM27,0.201116898378629
SMIM29,0.451605423725676
SMIM3,-1.48612035513902
SMIM30,-0.22558991728159
SMIM36,-0.3160132964252
SMIM39,-0.316542760423133
SMIM4,0.264562817227401
SMIM5,-3.74258879198121
SMIM6,0.0304476691282753
SMIM7,0.0332843922221692
SMIM8,0.0329317312198785
SMKR1,0.304629341393203
SMN1,0.141294189803178
SMN2,-0.158032214716209
SMNDC1,-0.43414187918072
SMO,-0.128989474452574
SMOC1,1.22053601663001
SMOX,1.08785288501219
SMPD1,-0.513758133408214
SMPD2,-0.00110920181217223
SMPD4,-0.0821342869996335
SMPD4BP,-0.0493296753127618
SMPD5,-2.44857256155049
SMPDL3A,-1.90342536178373
SMPDL3B,-0.104504455809652
SMS,0.470843178751714
SMTN,0.368117762930219
SMU1,-0.159467374964446
SMU1P1,0.38191412121694
SMUG1,0.121479629057533
SMURF1,-0.519627555071292
SMURF2,0.100099209942244
SMYD2,-1.86773778936279
SMYD3,0.389421642583054
SMYD4,-0.194561808638021
SMYD5,-0.876631909286561
SNAI1,-0.94925850809346
SNAI2,-0.683323938405186
SNAI3-AS1,-0.683988694356313
SNAP23,0.170853096201583
SNAP25,-0.451941596597694
SNAP29,0.158178723214226
SNAP47,-0.180076582586192
SNAP91,-4.23755009214409
SNAPC1,0.435176321002799
SNAPC2,0.176180381375943
SNAPC3,-0.345398026984614
SNAPC4,-0.302206093739941
SNAPC5,0.61996593699574
SNAPIN,0.405155120422009
SNCAIP,-6.30732476935972
SNCB,-1.41877530750404
SNCG,1.06987171833061
SND1,-0.549251031527646
SNED1,-2.41148579886753
SNF8,-0.033458805326755
SNHG1,1.27434436846015
SNHG10,0.995473107807368
SNHG11,0.408335633790066
SNHG12,0.939577585170889
SNHG14,0.869456873439718
SNHG15,0.679334408052423
SNHG16,-1.18112820214695
SNHG17,1.26415167770769
SNHG19,0.00634984474879215
SNHG20,1.1210129798698
SNHG21,-0.356109127445119
SNHG22,-0.396361666501447
SNHG25,-0.357707336064322
SNHG26,1.30098356030897
SNHG28,0.475097917551077
SNHG29,0.154316913209407
SNHG3,1.01861842848426
SNHG30,0.926301914408886
SNHG31,0.779980871534767
SNHG32,0.436516197306704
SNHG4,0.748240716801791
SNHG5,0.179703812006834
SNHG6,0.244789692517738
SNHG7,0.339539264076027
SNHG8,0.651866030337777
SNHG9,-0.530270282007408
SNIP1,-0.391039447544976
SNN,-1.50924861591717
SNORA1,1.79497998829169
SNORA10,-0.54080668486545
SNORA11F,0.62773633022707
SNORA12,0.813814761973214
SNORA14A,-0.331650694369611
SNORA14B,-0.80328074929477
SNORA15,2.4933243676091
SNORA15B-1,-1.60772338115858
SNORA16A,-0.523523057805626
SNORA16B,0.250240237098442
SNORA17A,-0.110662553784797
SNORA17B,-1.83120433883173
SNORA18,-0.110662553784797
SNORA20,-0.654916523151859
SNORA21,-0.110662553784797
SNORA21B,0.300248328538067
SNORA22,-1.51817866734557
SNORA24,0.272287498832719
SNORA25,-0.00356873238484123
SNORA26,1.06531383141169
SNORA27,0.187696480037073
SNORA2B,-0.869368431731651
SNORA2C,2.89626023952459
SNORA31,-0.10005122144818
